yaw,pitch,roll,voltage,temperature,time
60.32,-5.61,15.31,2.22,72.92,295994
59.92,-5.57,14.87,2.49,72.56,296034
59.30,-5.66,15.03,2.37,72.56,296072
58.55,-5.74,15.55,2.40,72.38,296111
57.73,-5.78,16.48,2.20,72.74,296150
57.00,-5.69,17.26,2.50,72.38,296188
56.38,-5.48,17.60,2.24,72.92,296230
55.89,-5.34,17.72,2.51,72.38,296268
55.61,-5.30,17.49,2.31,72.56,296303
55.38,-5.56,17.79,2.50,72.74,296342
55.45,-5.67,17.67,2.33,72.56,296380
55.97,-5.74,17.09,2.57,72.74,296419
56.82,-5.77,15.91,2.34,72.74,296457
57.60,-5.80,14.55,2.67,72.38,296495
58.60,-5.89,12.93,2.41,72.56,296534
59.46,-6.06,11.66,2.65,72.38,296573
60.20,-6.22,10.63,2.50,72.74,296612
60.80,-6.30,9.74,2.49,72.74,296649
61.09,-6.36,9.36,2.44,72.56,296686
61.30,-6.39,9.12,2.36,72.92,296724
61.41,-6.38,8.88,2.29,72.56,296765
61.42,-6.35,8.67,2.45,72.92,296803
61.32,-6.17,8.27,2.26,72.56,296840
61.07,-5.90,7.58,2.57,72.74,296896
60.71,-5.51,6.64,2.58,72.74,296939
60.45,-5.38,6.06,2.65,72.92,296975
60.05,-5.37,5.40,2.61,72.92,297012
59.56,-5.40,4.86,2.31,72.74,297049
59.13,-5.37,4.29,2.46,72.74,297085
58.57,-5.32,3.57,2.27,72.92,297123
58.08,-5.25,3.01,2.50,72.92,297159
57.72,-5.21,2.51,2.32,73.10,297195
57.31,-5.13,1.89,2.58,72.56,297232
56.92,-5.04,1.48,2.47,72.74,297270
56.63,-4.99,1.25,2.47,73.28,297306
56.22,-4.94,0.87,2.45,72.74,297341
55.86,-4.89,0.51,2.36,72.74,297377
55.36,-4.79,-0.36,2.55,72.74,297413
54.88,-4.75,-1.30,2.29,72.56,297450
54.56,-4.75,-1.96,2.28,72.92,297487
54.14,-4.72,-2.85,2.41,72.74,297524
53.74,-4.67,-3.59,2.55,72.92,297561
53.46,-4.62,-4.14,2.30,72.56,297597
53.11,-4.63,-4.81,2.34,72.56,297635
52.84,-4.71,-5.19,2.29,72.38,297671
52.68,-4.74,-5.28,2.70,72.74,297707
52.42,-4.80,-5.36,2.49,72.56,297745
52.02,-4.85,-5.24,2.31,74.00,297783
51.52,-4.82,-5.18,2.42,72.74,297825
51.00,-4.71,-5.39,2.55,72.56,297863
50.46,-4.63,-5.83,2.21,72.38,297900
50.05,-4.62,-6.12,2.39,72.92,297936
49.56,-4.62,-6.54,2.62,72.56,297976
49.08,-4.60,-7.04,2.59,72.92,298014
48.74,-4.58,-7.31,2.35,72.56,298052
48.50,-4.56,-7.54,2.35,72.74,298091
48.47,-4.64,-7.42,2.43,72.38,298128
48.49,-4.55,-6.96,2.43,72.56,298168
48.36,-4.55,-6.60,2.57,72.92,298207
47.93,-4.77,-6.35,2.30,72.92,298245
47.28,-4.93,-6.37,2.33,72.56,298284
46.65,-4.89,-6.37,2.34,72.74,298323
46.10,-4.80,-6.45,2.23,72.38,298364
45.73,-4.68,-6.46,2.40,72.74,298402
45.48,-4.48,-6.65,2.04,72.92,298437
45.16,-4.28,-6.72,2.33,72.56,298476
44.79,-4.15,-6.36,2.35,72.56,298514
44.36,-3.97,-5.63,2.41,72.56,298553
43.98,-3.76,-4.51,2.37,72.74,298592
43.69,-3.52,-3.31,2.55,72.56,298629
43.20,-3.01,-1.68,2.15,72.56,298669
42.60,-2.13,-0.30,2.26,73.10,298707
42.15,-1.08,1.47,2.39,72.74,298746
41.78,-0.18,3.65,2.73,72.74,298782
41.40,0.23,5.39,2.64,72.92,298819
40.56,0.52,6.95,2.34,72.56,298856
39.54,0.32,8.80,2.35,72.56,298897
38.68,-0.06,10.32,2.32,72.74,298934
38.18,-0.22,10.88,2.26,72.92,298970
37.68,-0.42,10.53,2.53,72.74,299008
37.38,-0.74,10.25,2.18,72.56,299045
37.38,-1.26,10.25,2.40,72.92,299084
37.61,-1.63,10.50,2.28,72.92,299120
38.10,-2.02,11.21,2.56,72.74,299160
38.70,-2.40,11.98,2.26,72.74,299198
39.30,-2.72,12.54,2.51,72.74,299237
39.77,-3.06,12.93,2.39,72.56,299276
40.03,-3.32,13.06,2.46,72.74,299314
40.00,-3.51,13.22,2.26,72.56,299353
39.81,-3.67,13.20,2.13,72.56,299390
39.23,-4.09,14.15,2.31,72.74,299435
38.71,-4.24,15.18,2.45,72.56,299471
38.22,-4.23,16.73,2.49,72.92,299507
37.92,-3.72,17.60,2.56,72.38,299545
37.72,-3.12,16.73,2.16,72.56,299583
37.56,-2.83,16.37,2.47,72.74,299621
37.41,-2.58,14.99,2.54,72.92,299660
37.33,-2.78,14.03,2.55,73.10,299699
37.19,-2.57,13.30,2.28,72.56,299738
36.85,-2.17,12.69,2.38,72.56,299776
36.62,-1.90,12.30,2.29,72.56,299815
36.55,-1.90,11.15,2.66,72.92,299878
36.51,-1.97,9.13,2.17,72.92,299915
36.38,-2.11,7.35,2.66,72.92,299951
36.01,-2.22,5.15,2.44,72.56,299992
35.22,-2.27,3.14,2.35,72.74,300029
34.16,-2.24,1.31,2.42,73.10,300067
33.21,-2.18,0.28,2.34,72.74,300102
32.11,-2.36,-0.45,2.53,72.92,300139
31.06,-2.41,-0.77,2.59,72.56,300176
30.24,-2.31,-1.07,2.45,72.56,300213
29.16,-2.22,-0.89,2.54,72.92,300250
28.08,-2.06,-0.64,2.47,72.56,300287
27.30,-1.95,-0.34,2.38,72.92,300324
26.19,-1.95,0.37,2.08,72.92,300360
25.04,-1.96,0.63,2.18,72.92,300397
24.28,-1.97,0.55,2.33,72.92,300433
23.38,-2.16,0.44,2.40,72.74,300470
22.59,-2.32,0.57,2.21,72.74,300511
22.00,-2.71,0.70,2.54,72.92,300548
21.59,-3.30,0.86,2.32,72.74,300586
21.44,-3.71,1.25,2.41,72.56,300622
21.28,-4.11,1.41,2.35,72.92,300658
21.10,-4.14,1.45,2.70,72.56,300696
20.90,-4.18,1.67,2.38,72.74,300732
20.52,-4.28,1.76,2.60,72.74,300769
20.02,-4.44,1.69,2.35,72.56,300806
19.66,-4.53,1.27,2.57,72.92,300842
19.25,-4.69,0.86,2.32,72.74,300880
18.93,-4.74,0.76,2.37,72.74,300916
18.79,-4.68,0.85,2.58,73.28,300952
18.73,-4.56,0.97,2.33,72.56,300989
18.73,-4.48,1.53,2.41,72.74,301030
18.62,-4.47,2.18,2.25,72.38,301068
18.43,-4.48,2.49,2.29,72.74,301104
18.09,-4.46,2.76,2.37,72.92,301141
17.64,-4.36,2.87,2.30,72.74,301178
17.28,-4.31,3.04,2.28,72.56,301213
16.96,-4.32,3.39,2.44,72.56,301251
16.82,-4.38,3.83,2.20,72.92,301288
16.76,-4.43,3.79,2.46,72.56,301324
16.65,-4.41,3.47,2.45,72.56,301361
16.51,-4.44,3.13,2.36,72.74,301399
16.32,-4.39,2.77,2.27,72.56,301435
16.03,-4.41,2.33,2.24,72.56,301471
15.60,-4.41,1.94,2.36,72.74,301509
15.27,-4.48,1.84,2.41,72.56,301545
14.79,-4.51,1.59,2.45,72.38,301587
14.53,-4.52,1.34,2.44,72.56,301623
14.24,-4.55,0.91,2.36,72.56,301661
14.01,-4.58,0.50,2.35,72.74,301698
13.83,-4.53,0.28,2.50,72.56,301734
13.51,-4.60,0.21,2.60,72.92,301770
12.97,-4.71,0.46,2.42,72.56,301808
12.43,-4.74,0.85,2.42,72.38,301844
11.53,-4.70,1.47,2.48,72.56,301882
10.46,-4.62,1.73,2.48,72.92,301920
9.68,-4.53,1.77,2.39,72.92,301956
8.53,-4.30,1.47,2.39,72.56,301993
7.47,-4.13,1.17,2.34,72.56,302031
6.68,-4.04,1.06,2.36,72.56,302066
5.68,-3.99,1.03,2.36,72.56,302108
5.41,-3.86,0.94,2.23,72.56,302145
5.26,-3.70,0.32,2.49,72.92,302182
5.38,-3.67,-0.20,2.23,72.56,302219
5.66,-3.71,-0.47,2.25,72.92,302255
6.16,-3.88,-0.58,2.21,72.92,302293
6.76,-3.95,-0.06,2.60,72.92,302330
7.30,-3.92,0.77,2.44,72.56,302365
7.97,-3.86,1.51,2.43,72.74,302402
8.44,-3.73,1.65,2.24,72.56,302440
8.72,-3.68,1.77,2.22,72.92,302476
9.04,-3.73,3.00,2.21,72.56,302513
9.25,-3.72,5.58,2.50,72.92,302550
9.25,-3.81,8.07,2.28,72.56,302587
8.97,-3.88,11.65,2.33,72.74,302627
8.55,-4.03,15.55,2.30,72.56,302664
7.65,-3.95,21.33,2.41,72.74,302722
6.87,-3.50,23.47,2.31,72.56,302764
6.08,-3.22,24.42,2.59,72.56,302801
5.58,-3.23,24.69,2.21,72.74,302836
5.22,-3.30,24.79,2.38,72.92,302873
5.16,-3.41,24.62,2.50,72.74,302911
5.14,-3.42,24.02,2.66,72.92,302947
5.36,-3.59,23.23,2.48,72.56,302984
5.90,-3.81,22.33,2.55,72.56,303021
6.38,-3.90,21.22,2.43,72.74,303058
7.16,-4.10,19.32,2.42,72.92,303095
8.03,-4.40,17.41,2.47,72.56,303131
8.74,-4.67,16.09,2.40,72.92,303167
9.69,-5.09,14.46,2.14,72.56,303208
10.48,-5.43,12.89,2.23,72.56,303245
11.03,-5.67,11.44,2.24,72.92,303283
11.31,-5.84,10.55,2.56,72.74,303319
11.47,-6.07,9.36,2.38,72.74,303356
11.35,-6.11,8.12,2.48,72.92,303394
11.09,-6.07,7.06,2.68,72.92,303429
10.54,-5.87,5.53,2.60,72.56,303466
9.94,-5.78,4.30,2.54,72.56,303504
9.42,-5.67,3.28,2.51,72.56,303540
8.82,-5.56,2.08,2.49,72.92,303577
8.43,-5.61,1.36,2.29,72.74,303614
8.19,-5.62,1.16,2.34,72.74,303650
7.92,-5.63,1.06,2.51,72.92,303686
7.63,-5.75,1.13,2.21,73.64,303727
7.38,-5.98,1.39,2.38,72.74,303764
7.34,-6.07,1.77,2.43,72.92,303800
7.33,-6.08,2.21,2.68,72.56,303837
7.33,-5.94,2.29,2.49,72.92,303875
7.40,-5.81,2.12,2.34,72.56,303911
7.59,-5.68,1.75,2.50,72.92,303948
7.94,-5.57,1.57,2.34,72.92,303984
8.32,-5.47,1.75,2.47,72.92,304020
8.84,-5.36,1.98,2.35,72.74,304057
9.24,-5.14,2.02,2.31,72.56,304095
9.43,-5.05,1.91,2.43,72.56,304131
9.47,-5.06,1.67,2.55,72.74,304168
9.36,-5.17,1.53,2.38,72.56,304205
9.16,-5.24,1.38,2.30,72.56,304240
8.81,-5.29,1.06,2.64,72.38,304275
8.54,-5.33,0.98,2.44,72.92,304311
8.13,-5.22,0.95,2.34,72.56,304348
7.60,-4.92,0.81,2.16,72.74,304386
7.13,-4.62,0.42,2.41,72.74,304422
6.42,-4.16,0.17,2.50,72.38,304458
5.69,-3.59,-0.26,2.54,72.92,304495
5.12,-3.13,-0.57,2.37,72.56,304531
4.33,-2.53,-1.11,2.49,72.74,304569
3.60,-1.99,-1.34,2.31,72.74,304606
3.07,-1.62,-1.86,2.53,72.74,304642
2.45,-1.28,-2.54,2.50,72.74,304680
1.94,-1.12,-2.98,2.29,72.56,304717
1.64,-1.10,-3.00,2.29,72.38,304752
1.08,-1.21,-3.17,2.59,72.92,304794
0.71,-1.32,-3.38,2.16,72.56,304830
0.15,-1.53,-3.15,2.38,72.74,304867
-0.37,-1.71,-3.07,2.33,72.38,304905
-0.70,-1.79,-3.08,2.67,72.92,304941
-1.05,-1.81,-3.11,2.14,72.38,304978
-1.31,-1.69,-3.38,2.42,72.56,305016
-1.41,-1.61,-3.81,2.27,72.56,305051
-1.54,-1.60,-4.44,2.52,72.92,305088
-1.69,-1.62,-5.18,2.26,72.56,305126
-1.81,-1.63,-5.48,2.46,72.74,305162
-2.02,-1.67,-5.90,2.58,72.92,305199
-2.27,-1.80,-5.91,2.51,72.74,305236
-2.44,-1.90,-5.50,2.53,72.74,305273
-2.65,-1.98,-4.74,2.41,72.74,305313
-2.97,-2.08,-3.80,2.26,72.56,305350
-3.22,-2.07,-2.58,2.31,72.74,305387
-3.31,-1.98,-1.35,2.22,74.00,305423
-3.46,-1.74,0.64,2.43,72.74,305461
-3.77,-1.58,3.08,2.42,72.74,305498
-4.27,-1.89,4.44,2.41,72.56,305534
-5.20,-2.54,6.45,2.29,72.74,305571
-6.95,-3.25,8.49,2.40,72.56,305632
-8.08,-3.33,10.06,2.39,72.74,305670
-9.14,-3.08,11.61,2.25,72.38,305707
-9.85,-2.77,12.19,2.44,72.92,305743
-10.50,-2.53,12.62,2.31,72.56,305780
-10.90,-2.45,12.84,2.16,72.74,305817
-11.11,-2.44,12.76,2.35,72.56,305858
-11.13,-2.47,12.48,2.40,72.74,305894
-10.96,-2.57,12.33,2.34,72.74,305932
-10.57,-2.75,12.46,2.53,72.38,305969
-10.04,-2.96,12.19,2.71,72.74,306007
-9.59,-3.12,11.78,2.27,72.74,306043
-8.91,-3.49,11.23,2.39,72.56,306079
-8.02,-4.09,11.35,2.34,72.56,306117
-7.21,-4.47,11.74,2.21,72.74,306153
-6.12,-4.82,12.01,2.37,72.74,306190
-5.26,-5.00,11.53,2.59,72.74,306228
-4.79,-5.10,11.00,2.42,72.74,306264
-4.20,-5.33,10.30,2.30,72.56,306304
-3.77,-5.68,9.66,2.15,72.74,306348
-3.69,-5.89,9.36,2.38,72.74,306384
-3.92,-6.02,8.81,2.54,72.74,306420
-4.35,-6.20,8.33,2.26,72.74,306458
-4.73,-6.37,8.09,2.17,72.38,306494
-5.36,-6.48,7.75,2.44,72.38,306531
-6.09,-6.49,7.23,2.06,72.38,306568
-6.57,-6.57,6.97,2.42,71.49,306604
-7.25,-6.60,6.71,2.35,72.74,306642
-7.95,-6.57,6.42,2.34,72.56,306680
-8.42,-6.52,6.35,2.33,72.56,306715
-8.95,-6.44,6.47,2.17,72.38,306754
-9.42,-6.35,6.47,2.29,72.56,306791
-9.38,-5.97,7.26,2.69,72.56,306829
-9.26,-5.74,8.02,2.37,72.74,306865
-9.36,-5.75,8.45,2.24,72.38,306909
-9.52,-6.04,8.44,2.42,72.74,306945
-9.68,-6.33,8.26,2.15,72.56,306982
-9.81,-6.41,7.87,2.03,72.92,307020
-9.82,-6.42,7.80,2.60,72.56,307055
-9.60,-6.52,8.19,2.59,72.38,307092
-9.26,-6.68,8.86,2.45,72.56,307129
-9.11,-6.74,9.15,2.31,72.74,307165
-9.14,-6.76,9.06,2.71,72.56,307203
-9.63,-6.53,7.99,2.44,72.38,307241
-10.16,-6.38,6.86,2.46,72.38,307277
-10.83,-6.38,5.52,2.30,72.56,307316
-11.36,-6.64,4.56,2.37,72.56,307355
-11.96,-6.95,3.94,2.52,72.56,307393
-12.69,-7.22,3.57,2.62,72.56,307435
-13.73,-7.30,3.06,2.35,72.56,307473
-14.98,-7.45,2.54,2.61,72.56,307510
-15.99,-7.45,2.00,2.53,72.56,307546
-17.27,-7.44,1.55,2.65,72.56,307586
-18.46,-7.35,1.52,2.30,72.56,307625
-19.72,-7.22,1.18,2.14,72.56,307663
-20.91,-6.93,0.86,2.51,72.38,307702
-22.15,-6.63,-0.31,2.55,72.92,307740
-22.85,-6.63,-1.05,2.39,72.56,307778
-23.20,-6.93,-1.38,2.24,72.74,307820
-23.06,-6.99,-1.67,2.56,72.56,307857
-22.59,-7.20,-1.98,2.34,72.38,307898
-22.26,-7.49,-1.71,2.41,72.56,307937
-22.05,-7.80,-0.64,2.63,72.74,307982
-21.92,-8.00,0.79,2.39,72.38,308018
-21.60,-8.22,3.38,2.58,72.38,308055
-21.02,-8.47,6.78,2.32,72.56,308094
-20.05,-8.50,10.75,2.26,72.74,308133
-18.91,-8.33,14.72,2.45,72.56,308172
-18.02,-8.18,18.00,2.65,72.74,308211
-17.70,-8.20,19.61,2.27,72.56,308249
-17.73,-8.29,21.05,2.37,72.56,308291
-17.79,-8.33,21.67,2.63,72.74,308328
-17.93,-8.16,22.00,2.36,72.74,308369
-18.11,-8.12,21.74,2.37,72.56,308409
-18.27,-8.28,21.14,2.21,72.38,308448
-18.50,-8.45,19.23,2.25,72.38,308493
-18.92,-8.48,16.08,2.42,72.56,308549
-19.14,-8.61,12.09,2.13,72.38,308592
-19.24,-8.75,9.23,2.26,72.38,308628
-19.25,-8.96,5.50,2.61,72.74,308665
-19.01,-9.13,2.35,2.17,72.38,308703
-18.68,-9.27,0.59,2.15,72.74,308739
-18.28,-9.47,-1.31,2.33,72.74,308776
-17.93,-9.71,-2.39,2.38,72.74,308814
-17.61,-9.85,-2.44,2.45,72.56,308849
-17.24,-10.05,-1.99,2.14,72.74,308886
-17.06,-10.11,-1.20,2.52,71.31,308924
-17.12,-10.16,-0.28,2.26,72.74,308960
-17.41,-10.14,1.32,2.62,72.38,309000
-18.12,-10.10,3.67,2.41,72.56,309045
-18.58,-10.10,5.33,2.54,72.38,309081
-19.15,-10.03,7.32,2.31,72.74,309119
-19.84,-9.95,8.72,2.37,72.38,309159
-20.49,-9.84,9.78,2.47,72.56,309197
-21.15,-9.63,10.44,2.33,72.74,309235
-21.64,-9.46,10.86,2.43,72.56,309275
-21.82,-9.30,11.37,2.42,72.56,309314
-21.84,-9.21,11.73,2.14,72.74,309354
-21.70,-9.13,11.86,2.39,72.56,309394
-21.47,-9.08,11.69,2.62,72.38,309432
-20.76,-9.11,11.49,2.31,72.38,309474
-20.24,-9.12,11.38,2.36,72.74,309511
-19.31,-9.31,11.07,2.45,72.74,309557
-18.70,-9.46,10.59,2.39,72.56,309594
-18.40,-9.45,9.85,2.60,72.74,309630
-18.28,-9.43,8.74,2.13,72.74,309669
-18.58,-9.21,7.42,2.46,72.56,309708
-19.01,-8.87,6.34,2.45,72.56,309746
-19.55,-8.44,5.24,2.50,72.56,309784
-20.04,-8.08,4.36,2.23,72.56,309822
-20.83,-7.71,3.35,2.32,72.74,309861
-21.66,-7.37,2.44,2.24,72.74,309900
-22.55,-7.04,1.98,2.13,72.74,309938
-23.61,-6.77,1.58,2.10,72.74,309977
-24.80,-6.47,0.98,2.44,72.38,310016
-25.61,-6.38,0.49,2.16,72.74,310053
-26.80,-6.34,-0.54,2.54,72.56,310098
-27.34,-6.33,-1.06,2.52,72.38,310134
-27.78,-6.38,-1.71,2.51,72.38,310171
-27.89,-6.45,-2.31,2.46,72.74,310211
-27.75,-6.54,-2.94,2.44,72.74,310250
-27.42,-6.60,-3.10,2.43,72.38,310290
-27.08,-6.64,-3.21,2.60,72.74,310329
-26.92,-6.60,-3.71,2.44,72.74,310369
-26.81,-6.58,-3.73,2.33,72.56,310409
-26.56,-6.53,-3.34,2.20,72.38,310448
-26.20,-6.47,-2.91,2.36,73.28,310488
-25.82,-6.57,-1.72,2.21,72.74,310528
-25.51,-6.68,-0.38,2.46,72.56,310567
-25.22,-6.54,4.43,2.45,72.74,310684
-26.93,-6.83,7.77,2.42,72.74,310775
-27.49,-6.79,8.70,2.15,72.74,310811
-28.14,-6.54,9.21,2.47,72.74,310848
-28.53,-6.23,9.15,2.23,72.56,310884
-28.89,-5.85,8.74,2.31,72.56,310921
-28.96,-5.64,7.89,2.23,72.74,310959
-28.94,-5.62,7.21,2.43,72.56,310995
-28.51,-5.28,6.90,2.50,72.74,311032
-27.70,-4.80,7.23,2.08,72.56,311069
-26.89,-4.28,7.55,2.21,72.92,311105
-25.59,-3.29,7.81,2.56,72.56,311142
-24.47,-1.95,7.51,2.40,72.74,311179
-23.96,-0.93,6.74,2.42,72.92,311215
-23.24,0.72,5.72,2.30,72.92,311272
-22.97,1.58,5.65,2.39,72.38,311309
-22.95,2.09,5.37,2.19,72.56,311345
-22.90,2.44,5.90,2.38,72.56,311383
-22.91,2.61,6.55,2.46,72.92,311420
-23.06,2.47,7.22,2.35,72.38,311455
-23.63,2.19,7.38,2.17,72.92,311492
-24.37,1.95,7.34,2.36,72.38,311530
-25.01,1.70,7.55,2.32,72.56,311566
-25.85,1.43,8.49,2.39,72.38,311603
-26.55,1.33,9.43,2.28,72.92,311640
-27.54,1.58,9.56,2.38,72.38,311700
-28.00,1.73,9.43,2.25,72.38,311736
-28.40,1.90,9.50,2.24,72.56,311773
-28.61,2.05,9.76,2.34,72.56,311814
-28.58,2.26,9.62,2.32,72.56,311851
-28.30,2.52,9.64,2.27,72.56,311887
-27.73,2.94,9.70,2.46,72.56,311923
-27.26,3.30,10.13,2.34,72.38,311960
-27.12,3.36,10.60,2.42,73.28,311997
-27.25,3.54,11.38,2.38,72.74,312034
-27.49,3.89,12.20,2.32,72.56,312071
-27.65,4.29,12.83,2.22,72.56,312107
-27.75,4.86,13.91,2.44,72.56,312145
-27.82,5.62,14.79,2.27,73.10,312182
-27.89,6.40,14.84,2.43,72.56,312217
-27.96,7.34,14.31,2.34,72.92,312254
-27.88,8.19,13.34,2.56,72.56,312291
-27.64,9.25,12.73,2.32,72.56,312332
-27.32,10.13,12.48,2.41,72.56,312370
-27.12,10.62,12.84,2.52,72.56,312406
-26.97,11.46,13.61,2.50,72.74,312443
-27.04,12.10,12.89,2.22,72.74,312481
-27.24,12.33,12.21,2.56,72.56,312516
-27.83,13.18,11.93,2.40,72.56,312553
-28.66,13.53,11.25,2.56,72.56,312592
-29.67,13.89,10.44,2.16,72.56,312631
-30.79,14.23,8.34,2.30,72.38,312671
-31.49,14.01,7.60,2.36,72.56,312708
-32.35,14.14,6.41,2.49,72.56,312748
-32.76,14.11,5.12,2.36,72.56,312786
-32.78,14.33,3.64,2.31,72.56,312825
-32.44,14.62,2.36,2.27,72.38,312867
-31.57,15.04,0.79,2.54,72.56,312903
-30.34,15.31,-0.86,2.42,72.74,312941
-29.31,15.63,-2.66,2.40,72.38,312978
-27.89,15.63,-5.28,2.28,72.56,313019
-26.51,15.73,-8.05,2.45,72.56,313058
-25.64,15.93,-10.22,2.40,72.56,313098
-25.34,15.91,-11.29,2.42,72.38,313139
-25.60,15.95,-10.94,2.26,72.56,313179
-26.10,16.36,-10.59,2.49,73.10,313220
-26.91,16.34,-10.08,2.25,72.56,313262
-27.41,16.14,-9.73,2.42,72.56,313300
-28.27,16.33,-9.39,2.30,72.03,313342
-28.95,16.54,-9.37,2.37,72.56,313384
-29.41,16.80,-9.47,2.35,72.56,313420
-30.12,17.34,-8.97,2.24,72.56,313458
-30.77,17.73,-8.60,2.30,72.56,313498
-31.35,18.08,-7.86,2.46,72.38,313538
-31.88,18.39,-6.71,2.35,72.38,313577
-32.41,18.34,-5.46,2.37,72.56,313617
-32.81,18.45,-4.21,2.55,72.74,313656
-33.16,18.95,-2.56,2.54,73.10,313696
-33.49,19.15,-1.00,2.46,72.56,313736
-33.86,19.24,0.82,2.42,72.38,313775
-34.27,19.46,3.22,2.34,73.10,313814
-34.60,19.58,4.85,2.45,72.38,313851
-35.07,19.47,6.60,2.50,72.56,313891
-35.70,19.49,8.22,2.39,72.38,313934
-36.21,19.82,8.88,2.24,72.56,313969
-36.98,19.97,9.39,2.53,72.56,314007
-37.64,19.88,9.93,2.44,72.74,314044
-38.28,20.07,10.20,2.44,72.56,314083
-38.72,20.00,9.80,2.35,73.10,314121
-39.09,19.86,9.01,2.30,72.92,314161
-39.42,20.13,8.34,2.31,72.74,314199
-39.56,20.01,7.66,2.32,72.56,314238
-39.59,19.84,7.09,2.33,72.38,314277
-39.65,19.92,6.75,2.39,73.10,314314
-39.65,19.68,6.17,2.32,72.38,314353
-39.67,19.59,6.00,2.45,73.46,314390
-39.82,19.78,5.62,2.29,72.56,314430
-40.13,20.02,4.62,2.33,72.38,314472
-40.59,20.24,4.05,2.30,72.56,314509
-41.16,20.66,3.87,2.47,72.56,314547
-41.72,20.75,3.46,2.29,72.38,314584
-42.57,21.03,3.06,2.45,72.56,314642
-43.39,21.00,2.47,2.41,72.92,314684
-43.78,20.95,2.25,2.49,72.56,314721
-44.29,21.23,2.12,2.38,72.38,314758
-44.57,21.08,1.70,2.32,72.38,314795
-44.73,21.16,1.44,2.30,72.38,314832
-44.91,21.35,1.02,2.39,72.38,314868
-45.14,21.23,0.60,2.44,72.38,314905
-45.40,21.25,0.86,2.39,72.74,314942
-45.98,21.39,1.17,2.26,73.10,314979
-46.54,21.18,1.63,2.45,72.74,315020
-47.09,21.58,2.92,2.31,72.92,315057
-47.43,21.81,3.91,2.43,72.92,315093
-47.72,22.12,5.34,2.38,72.38,315131
-47.88,22.19,6.28,2.37,73.10,315167
-47.90,22.00,6.58,2.32,72.56,315203
-47.93,22.14,6.85,2.33,73.64,315240
-48.07,22.29,6.64,2.32,72.74,315278
-48.22,22.40,6.25,2.47,73.64,315316
-48.37,22.60,6.01,2.32,73.10,315353
-48.61,22.57,5.07,2.44,72.74,315392
-48.85,22.33,4.29,2.39,72.38,315431
-49.16,22.55,3.77,2.36,72.92,315470
-49.58,22.58,3.03,2.33,72.56,315512
-50.06,22.74,2.60,2.39,72.56,315548
-50.50,23.04,2.23,2.58,72.38,315584
-51.01,22.80,1.57,2.47,72.38,315623
-51.53,22.73,1.10,2.28,72.56,315661
-52.25,22.86,0.55,2.57,72.38,315700
-52.95,22.75,0.20,2.26,72.38,315739
-53.52,22.75,1.05,2.65,72.21,315777
-53.76,22.38,1.11,2.42,72.38,315815
-53.91,22.18,0.28,2.40,72.38,315854
-54.37,22.17,-1.25,2.26,72.38,315892
-54.90,21.47,-2.30,2.50,72.38,315932
-55.56,21.42,-2.38,2.39,72.38,315971
-56.40,21.37,-2.70,2.47,72.74,316011
-57.25,21.09,-3.10,2.45,72.38,316054
-58.31,21.52,-3.30,2.69,72.56,316091
-59.57,21.70,-3.30,2.41,72.56,316130
-60.76,21.71,-2.33,2.24,72.92,316169
-62.12,22.05,-2.18,2.20,72.38,316209
-63.28,22.07,-2.06,2.32,72.38,316249
-64.10,22.35,-1.75,2.34,72.38,316288
-64.47,22.37,-1.64,2.41,72.38,316326
-64.56,22.76,-0.79,2.38,72.38,316368
-64.44,22.83,-0.25,2.51,72.74,316406
-64.13,23.03,0.64,2.19,72.38,316445
-63.82,23.34,1.67,2.37,72.38,316484
-63.69,23.47,2.30,2.32,72.74,316522
-63.85,23.46,2.70,2.38,72.38,316561
-64.20,23.60,3.28,2.40,72.56,316603
-64.69,23.91,4.22,2.17,72.38,316640
-65.10,24.19,5.06,2.33,72.92,316677
-65.67,24.61,6.16,2.41,72.38,316715
-66.29,25.01,7.84,2.39,72.74,316754
-66.82,25.23,10.21,2.39,73.28,316792
-67.37,25.13,12.39,2.34,72.74,316831
-68.01,24.89,13.98,2.30,73.64,316871
-68.79,24.77,14.17,2.40,72.38,316910
-69.57,24.78,13.73,2.32,72.92,316950
-70.12,25.01,13.30,2.34,72.38,316990
-70.45,25.34,13.05,2.35,72.38,317029
-70.56,25.59,12.99,2.31,72.56,317069
-70.60,25.70,12.83,2.33,72.38,317112
-70.66,25.76,12.49,2.54,72.38,317149
-70.83,25.76,12.04,2.59,72.38,317186
-71.08,25.73,11.42,2.34,72.74,317227
-71.34,25.90,11.24,2.53,72.38,317267
-71.54,26.06,11.44,2.46,73.10,317306
-71.93,26.02,11.43,2.39,72.56,317346
-72.51,25.65,11.14,2.40,72.38,317384
-73.25,25.29,10.50,2.47,72.38,317424
-74.03,25.36,10.38,2.39,72.21,317464
-74.72,25.71,10.78,2.37,72.38,317503
-75.31,26.17,11.41,2.18,72.56,317543
-75.99,26.42,11.66,2.42,72.38,317582
-77.20,26.01,11.55,2.22,72.92,317644
-77.91,26.00,11.54,2.46,72.38,317689
-78.56,26.22,11.68,2.41,72.38,317725
-79.02,26.48,11.93,2.53,72.38,317762
-79.23,26.55,12.17,2.43,72.38,317799
-79.44,26.09,12.00,2.44,74.00,317836
-79.98,25.48,11.50,2.35,72.38,317873
-80.64,25.30,11.10,2.39,72.38,317910
